#x y
-0.965926 -0.92388
-0.975998 -0.904807
-0.98607 -0.885735
-0.996142 -0.866663
-1.00621 -0.847591
-1.01629 -0.828518
-1.02636 -0.809446
-1.03643 -0.790374
-1.0465 -0.771302
-1.05657 -0.752229
-1.06665 -0.733157
-1.07672 -0.714085
-1.08679 -0.695013
-1.09686 -0.67594
-1.10693 -0.656868
-1.117 -0.637796
-1.12708 -0.618724
-1.13715 -0.599651
-1.14722 -0.580579
-1.15729 -0.561507
-1.16736 -0.542435
-1.17744 -0.523363
-1.18751 -0.50429
-1.19758 -0.485218
-1.20765 -0.466146
-1.21772 -0.447074
-1.2278 -0.428001
-1.23787 -0.408929
-1.24794 -0.389857
-1.25801 -0.370785
-1.26808 -0.351712
-1.27816 -0.33264
-1.28823 -0.313568
-1.2983 -0.294496
-1.30837 -0.275423
-1.31844 -0.256351
-1.32852 -0.237279
-1.33859 -0.218207
-1.34866 -0.199134
-1.35873 -0.180062
-1.3688 -0.16099
-1.37888 -0.141918
-1.38895 -0.122845
-1.39902 -0.103773
-1.40909 -0.084701
-1.41916 -0.0656288
-1.42924 -0.0465565
-1.43931 -0.0274843
-1.44938 -0.00841205
-1.45945 0.0106602
-1.46952 0.0297324
-1.47959 0.0488047
-1.48967 0.0678769
-1.49974 0.0869492
-1.50981 0.106021
-1.51988 0.125094
-1.52995 0.144166
-1.54003 0.163238
-1.5501 0.18231
-1.56017 0.201383
-1.57024 0.220455
-1.58031 0.239527
-1.59039 0.258599
-1.60046 0.277672
-1.61053 0.296744
-1.6206 0.315816
-1.63067 0.334888
-1.64075 0.353961
-1.65082 0.373033
-1.66089 0.392105
-1.67096 0.411177
-1.68103 0.430249
-1.69111 0.449322
-1.70118 0.468394
-1.71125 0.487466
-1.72132 0.506538
-1.73139 0.525611
-1.74147 0.544683
-1.75154 0.563755
-1.76161 0.582827
-1.77168 0.6019
-1.78175 0.620972
-1.79183 0.640044
-1.8019 0.659116
-1.81197 0.678189
-1.82204 0.697261
-1.83211 0.716333
-1.84218 0.735405
-1.85226 0.754478
-1.86233 0.77355
-1.8724 0.792622
-1.88247 0.811694
-1.89254 0.830766
-1.90262 0.849839
-1.91269 0.868911
-1.92276 0.887983
-1.93283 0.907055
-1.9429 0.926128
-1.95298 0.9452
-1.96305 0.964272
