#x y
0.5 0.866025
0.515 0.857365
0.53 0.848705
0.545 0.840045
0.56 0.831384
0.575 0.822724
0.59 0.814064
0.605 0.805404
0.62 0.796743
0.635 0.788083
0.65 0.779423
0.665 0.770763
0.68 0.762102
0.695 0.753442
0.71 0.744782
0.725 0.736122
0.74 0.727461
0.755 0.718801
0.77 0.710141
0.785 0.701481
0.8 0.69282
0.815 0.68416
0.83 0.6755
0.845 0.66684
0.86 0.658179
0.875 0.649519
0.89 0.640859
0.905 0.632199
0.92 0.623538
0.935 0.614878
0.95 0.606218
0.965 0.597558
0.98 0.588897
0.995 0.580237
1.01 0.571577
1.025 0.562917
1.04 0.554256
1.055 0.545596
1.07 0.536936
1.085 0.528275
1.1 0.519615
1.115 0.510955
1.13 0.502295
1.145 0.493634
1.16 0.484974
1.175 0.476314
1.19 0.467654
1.205 0.458993
1.22 0.450333
1.235 0.441673
1.25 0.433013
1.265 0.424352
1.28 0.415692
1.295 0.407032
1.31 0.398372
1.325 0.389711
1.34 0.381051
1.355 0.372391
1.37 0.363731
1.385 0.35507
1.4 0.34641
1.415 0.33775
1.43 0.32909
1.445 0.320429
1.46 0.311769
1.475 0.303109
1.49 0.294449
1.505 0.285788
1.52 0.277128
1.535 0.268468
1.55 0.259808
1.565 0.251147
1.58 0.242487
1.595 0.233827
1.61 0.225167
1.625 0.216506
1.64 0.207846
1.655 0.199186
1.67 0.190526
1.685 0.181865
1.7 0.173205
1.715 0.164545
1.73 0.155885
1.745 0.147224
1.76 0.138564
1.775 0.129904
1.79 0.121244
1.805 0.112583
1.82 0.103923
1.835 0.0952628
1.85 0.0866025
1.865 0.0779423
1.88 0.069282
1.895 0.0606218
1.91 0.0519615
1.925 0.0433013
1.94 0.034641
1.955 0.0259808
1.97 0.0173205
1.985 0.00866025
